group_id,module_path,channel_index,harm_awbir,harm_fine_macro_f1,harm_family_macro_f1,harm_hsr_balanced_soc
conv.7:out:70,conv.7,70,0.003330260696475,0.0010067741605128,0.0015250110928889,0.0002606480658728
conv.7:out:71,conv.7,71,0.0755377967615685,-0.030448628996554,-0.0122610752609028,-0.004833836858006
conv.7:out:72,conv.7,72,0.0072769259783638,0.0074941128447862,0.0035210783311296,0.0028434334458858
conv.7:out:73,conv.7,73,0.0120960644770481,0.0027662325524296,0.0016221246470222,0.0012795450506486
conv.7:out:74,conv.7,74,0.0036942480636607,0.0026372715174764,0.0007279543258474,0.0008056394763343
conv.7:out:75,conv.7,75,0.0107412279959796,0.0023478278991649,0.0046184298736834,0.0024050707896451
conv.7:out:76,conv.7,76,0.0048826205002222,-0.0094118999546782,-0.0128957454705008,-0.0118713346365736
conv.7:out:77,conv.7,77,0.0037243793467586,-0.0008232545355489,0.0016641491920558,0.0001777145903678
conv.7:out:78,conv.7,78,0.0079981436008068,0.0014002298226846,0.001106026895323,0.00033173390202
conv.7:out:79,conv.7,79,0.0106572592258,0.0004228683708104,0.00125563434587,0.000580534328535
conv.7:out:80,conv.7,80,0.0117438920145239,0.0174013398969641,0.0089195894595962,0.003329186659558
conv.7:out:81,conv.7,81,0.0029272315744987,0.0007145438774475,0.0003807508530643,0.0002488004265149
conv.7:out:82,conv.7,82,0.0025054694639927,-0.0018714584014686,-0.0005810416477219,-0.0007227060008293
conv.7:out:83,conv.7,83,0.0125916112345127,0.001908199472517,0.0054213863918676,0.0016942124281736
conv.7:out:84,conv.7,84,0.0039030909464307,-0.0014743987048935,-0.000453269812719,-0.0007345536401871
conv.7:out:85,conv.7,85,0.0013933063248881,-0.0007489160087535,0.0003696793424683,-0.0002014098690835
conv.7:out:86,conv.7,86,0.0165420211114086,0.0093500776348592,0.0140492160309199,0.0071085836147147
conv.7:out:87,conv.7,87,0.021511512584602,-0.0123544119220258,-0.0060768790906179,-0.0022747467567087
conv.7:out:88,conv.7,88,0.0479199278428671,0.0458635530609572,0.0184925634512174,0.0229844203542444
conv.7:out:89,conv.7,89,0.000899050490037,0.0002441293927096,0.0004160061985438,0.0001540193116521
conv.7:out:90,conv.7,90,0.0151316307548407,0.0007983583775562,0.0056368347173527,0.0018008411823944
conv.7:out:91,conv.7,91,0.0107207403396852,0.0005412671175962,5.7983616882251177e-05,7.108583614712227e-05
conv.7:out:92,conv.7,92,0.0026115928924325,0.0002385779356411,-0.000396367151671,-0.0001184763935785
conv.7:out:93,conv.7,93,0.0097983152850657,-0.0010300644213935,0.0030727299182174,0.00099520170606
conv.7:out:94,conv.7,94,0.0059975403628681,0.0006205529884663,0.0028045991180554,0.000746401279545
conv.7:out:95,conv.7,95,0.0075765445702377,0.0008954441675617,0.0017037687494018,0.0005568390498192
conv.7:out:96,conv.7,96,0.0048698600754823,-0.0004792376608764,-0.0006588314689699,-0.0003435815413778
conv.7:out:97,conv.7,97,0.0105933614759597,0.0013498030172791,0.004759702456225,0.0007937918369764
conv.7:out:98,conv.7,98,0.0424812628260755,0.0022723081662094,0.0130255026655747,0.0045257982347017
conv.7:out:99,conv.7,99,0.0051095194295156,0.0006205569837554,0.0009457526306336,0.0004620579349564
conv.7:out:100,conv.7,100,0.0020777730126235,-0.0002191097578852,-0.0006840437918805,-0.0003791244594514
conv.7:out:101,conv.7,101,0.0126066399842827,0.0014206311708529,0.0088359136433826,0.0035187488892838
conv.7:out:102,conv.7,102,0.0130594792390381,0.0032586389417899,-0.000418278113247,0.00033173390202
conv.7:out:103,conv.7,103,0.0111832758219769,0.0029788984593384,0.0051675726759745,0.0022747467567086
conv.7:out:104,conv.7,104,0.0033154470189198,-1.9391093565801487e-05,0.0012985568896141,0.0001540193116521
conv.7:out:105,conv.7,105,0.0076250838569694,-0.0012563632979988,0.0017225916203954,-0.0003554291807357
conv.7:out:106,conv.7,106,0.0049718223251951,0.0003472299973239,0.0020600037991752,0.000580534328535
conv.7:out:107,conv.7,107,0.0077986193045983,-4.167215941042191e-05,0.0016105596297493,0.0007108583614715
conv.7:out:108,conv.7,108,0.013127348013791,0.0008466410033175,0.0024337277831076,0.0013980214442272
conv.7:out:109,conv.7,109,0.0112812537614742,0.0364158056109282,-0.0003107310506562,0.0054617617439725
conv.7:out:110,conv.7,110,0.0387972314859785,-0.000507333693848,-0.0171699828636622,-0.0091345299449084
conv.7:out:111,conv.7,111,0.0259251799931149,0.0082638362053245,0.0105541410473174,0.005663171613056
conv.7:out:112,conv.7,112,0.0162478612816891,0.0052602039332484,0.0011938278061274,0.0013032403293643
conv.7:out:113,conv.7,113,0.0224792156156529,0.000228307503335,-0.001064831050192,-0.0005331437711036
conv.7:out:114,conv.7,114,0.0051479316303915,0.0042792395649625,0.0079886343885917,0.0045613411527752
conv.7:out:115,conv.7,115,0.0054703671347758,0.0012082010379104,6.661391168039099e-05,-0.0001777145903678
conv.7:out:116,conv.7,116,0.2545772529929032,0.0297194506445866,0.0710997316610588,0.017013210117884
conv.7:out:117,conv.7,117,0.0074847663394247,0.0003433731568004,0.005661445242573,0.0017297553462472
conv.7:out:118,conv.7,118,0.0290961229564772,0.0031303551949753,0.0128954506525559,0.0061963153841597
conv.7:out:119,conv.7,119,0.0131555022069198,0.0037986179700239,0.005696486820097,0.0030685385936851
conv.7:out:120,conv.7,120,0.0067428947424627,5.341543355613654e-05,0.0027034445839536,0.0010307446241336
conv.7:out:121,conv.7,121,0.0195187854005827,0.002869108489997,0.0125062800617127,0.0038741780700195
conv.7:out:122,conv.7,122,0.0017479708749431,-0.0012721360336423,0.0006615550536556,-0.0004028197381671
conv.7:out:123,conv.7,123,0.0083951902842973,0.0049528017089015,0.005848124722239,0.0028552810852437
conv.7:out:124,conv.7,124,0.0155403909578758,-0.0001617744228348,0.0019757203862252,0.00016586695101
conv.7:out:125,conv.7,125,0.0171654278980354,0.0001611338933366,0.0018665187219546,7.108583614712227e-05
conv.7:out:126,conv.7,126,0.0031268516293211,-0.0002727121729063,0.00062973579347,0.0003198862626621
conv.7:out:127,conv.7,127,0.0010585224229981,-0.0005445890488639,0.0011695764111284,8.293347550497598e-05
conv.10:out:0,conv.10,0,0.0036830401891897,0.001359854096999,0.0004598230541711,0.0004383626562407
conv.10:out:1,conv.10,1,0.0031298742297451,0.0003700224521332,-0.0005646618127668,-0.0003554291807357
conv.10:out:2,conv.10,2,0.0004523211405836,-0.0002393511661242,-0.0002163734990459,-0.0001421716722943
conv.10:out:3,conv.10,3,0.0020419771515464,2.922517761566601e-05,0.0003866397777081,4.739055743141485e-05
conv.10:out:4,conv.10,4,0.0012945865854263,0.0009280108335802,0.0005940314949168,0.0003435815413778
conv.10:out:5,conv.10,5,0.0025975313356157,-1.5466400762775834e-05,0.0006719615939327,0.0001540193116521
conv.10:out:6,conv.10,6,0.0019790697176597,-0.00064942669789,3.8846069457032506e-05,-0.0006160772466086
conv.10:out:7,conv.10,7,0.0019286757187107,8.715090066763187e-05,-0.0001106088326064,-0.0001777145903678
conv.10:out:8,conv.10,8,0.0031715202965805,-0.0005220632812902,0.0017360531410461,0.0004620579349564
conv.10:out:9,conv.10,9,0.0023137873415777,0.0001951030885659,0.0008929899694627,0.0002251051477993
conv.10:out:10,conv.10,10,0.0014947757219358,-0.0005380306777917,0.000398965712184,-4.739055743141485e-05
conv.10:out:11,conv.10,11,0.0068508258888964,0.0003567160759702,-0.0001099730708653,-0.0002961909839464
conv.10:out:12,conv.10,12,0.0005151754829046,0.0001942899558936,-0.0001102303343585,-0.0001540193116521
conv.10:out:13,conv.10,13,0.0055127204322877,-0.0020735370534959,-0.0001397389978528,-0.00016586695101
conv.10:out:14,conv.10,14,0.0037006610827397,0.0005770971974842,0.0019587789026568,0.0006279248859664
conv.10:out:15,conv.10,15,0.0010387928816637,-0.0014004210810428,-0.0014878397729541,-0.0010662875422072
conv.10:out:16,conv.10,16,0.0061816846471706,0.0024555078226147,0.0035583065737038,0.0016942124281736
conv.10:out:17,conv.10,17,0.0013220629282962,-0.0003417875502086,0.0002234335179093,-0.0003672768200936
conv.10:out:18,conv.10,18,0.004478264086534,0.0008467027688503,-0.0005736555311703,9.47811148628852e-05
conv.10:out:19,conv.10,19,0.0125437228305559,0.0004289607893857,0.0047338668548261,0.0017179077068893
conv.10:out:20,conv.10,20,0.0017329544065521,1.3370705220117074e-05,0.0015476190133597,0.0003198862626621
conv.10:out:21,conv.10,21,0.0066690894979277,0.0002574941299621,0.0012955146044996,0.0004028197381671
conv.10:out:22,conv.10,22,0.0022090007524947,0.0003764170766026,0.0003301038734967,5.923819678932407e-05
conv.10:out:23,conv.10,23,0.0003611137283719,0.0001198799974974,0.0005383241781026,0.0001303240329364
conv.10:out:24,conv.10,24,0.0039899982599467,0.0004369125946463,0.0008794943807792,0.0003554291807357
conv.10:out:25,conv.10,25,0.0071686079224885,0.001610658816645,0.0006630050586258,0.0003198862626621
conv.10:out:26,conv.10,26,0.0067276188002789,3.2560750638455094e-05,-0.0009135476302422,-0.0003791244594514
conv.10:out:27,conv.10,27,0.0029648672994816,-6.318152467416072e-05,0.0013693079908823,0.0005331437711036
conv.10:out:28,conv.10,28,0.0004304366683975,-0.0005214621859345,-0.0009113816096166,-0.0004383626562407
conv.10:out:29,conv.10,29,0.0008582338600561,0.0003333513636544,0.0008819398538904,4.739055743141485e-05
conv.10:out:30,conv.10,30,0.0022761511856712,0.0008595490910579,0.0013766377483661,0.0005094484923878
conv.10:out:31,conv.10,31,0.0040912882179722,-0.000247478570275,0.001191627827524,0.000414667377525
conv.10:out:32,conv.10,32,0.0005296128869433,0.0002541947691061,0.0003747101202133,5.923819678932407e-05
conv.10:out:33,conv.10,33,0.0042154289380911,0.0009566397094786,0.0013876936822444,0.0002843433445886
conv.10:out:34,conv.10,34,0.0018341966066897,-0.0005202979500969,9.372037229793406e-05,-0.0001303240329364
conv.10:out:35,conv.10,35,0.0005082283082696,0.0001953505906097,0.000514876874049,0.0001066287542207
conv.10:out:36,conv.10,36,0.0026632630456328,0.0021166273955968,0.0002809287204671,0.0001777145903678
conv.10:out:37,conv.10,37,0.0013659031105686,0.0001081456211538,0.0007497002122508,9.47811148628852e-05
conv.10:out:38,conv.10,38,0.0074760660239698,3.650990528603071e-05,0.0001682206386438,3.5542918073561136e-05
conv.10:out:39,conv.10,39,0.0023588123252897,-0.0008154107599755,-0.0001814807791099,-0.0005331437711036
conv.10:out:40,conv.10,40,0.0039320095456518,-0.0002407481101671,0.0006827010626393,0.0001777145903678
conv.10:out:41,conv.10,41,0.0010078286991824,-0.0001844716931441,0.0004989670058959,9.47811148628852e-05
conv.10:out:42,conv.10,42,0.0012988666793445,-0.0008930480455692,-0.0004020468687891,-0.0004502102955986
conv.10:out:43,conv.10,43,0.0024224657552924,-0.0004973428480836,0.000203939501787,-0.0002606480658728
conv.10:out:44,conv.10,44,0.0001511433142679,-0.0001463514199727,-0.0001627225857511,-0.0001540193116521
conv.10:out:45,conv.10,45,0.0159565325515106,0.0008162884301962,0.000919385079201,0.0002961909839464
conv.10:out:46,conv.10,46,0.0020714059986106,0.0004457239580601,0.0008107493034829,0.0003554291807357
conv.10:out:47,conv.10,47,0.0017124038259646,6.025337757809002e-05,0.0008959252169237,0.0004265150168828
conv.10:out:48,conv.10,48,0.0012210852414442,-0.0003852299071918,0.0008136636838652,3.5542918073561136e-05
conv.10:out:49,conv.10,49,0.0012047882160207,-1.3321308498515094e-05,0.0007115713226472,8.293347550497598e-05
conv.10:out:50,conv.10,50,0.0052414422060581,-0.0013807025098248,-0.0010458560587275,-0.0004383626562407
conv.10:out:51,conv.10,51,0.0021108074091089,0.0026475345356583,0.0039523762854319,0.0021088798056986
conv.10:out:52,conv.10,52,0.0014774368974757,6.428254210755213e-05,0.0002098616395963,-3.5542918073561136e-05
conv.10:out:53,conv.10,53,0.0015160960826349,0.0009279889456153,0.0004017807626123,0.0001303240329364
conv.10:out:54,conv.10,54,0.0033119519295429,-0.0009794829672367,-0.0013403310815676,-0.0003198862626621
conv.10:out:55,conv.10,55,0.0013440573619473,-0.0015182077426172,-0.0013467471427685,-0.0008174871156921
conv.10:out:56,conv.10,56,0.0023304144025137,-0.0001806844957938,-0.0005219149671802,-8.293347550497598e-05
conv.10:out:57,conv.10,57,0.0034383159218518,-0.0002325315038645,0.000999362753126,0.0002488004265149
conv.10:out:58,conv.10,58,0.0012267382706425,0.0005479364466452,0.0008676327919283,0.0003791244594514
conv.10:out:59,conv.10,59,0.0029132815004461,-0.0002818601854204,7.703445640205864e-05,2.3695278715707424e-05
conv.10:out:60,conv.10,60,0.0219945352581389,0.0019000573410363,0.0087625522567278,0.0025827853800129
conv.10:out:61,conv.10,61,0.0046724199566926,0.0009908961452365,0.0002199025627559,-2.3695278715707424e-05
conv.10:out:62,conv.10,62,0.0035873585501247,0.0006179909434842,0.0014502147262062,9.47811148628852e-05
conv.10:out:63,conv.10,63,0.0027937471787511,-0.0017194624861475,-0.0018198112850152,-0.0008648776731235
conv.10:out:64,conv.10,64,0.0032394697292562,0.0015472890744464,0.0024321280138295,0.0011729162964279
conv.10:out:65,conv.10,65,0.0019678350210422,0.0006565430314259,0.0015308638755723,0.0006871630827557
conv.10:out:66,conv.10,66,0.0021408096231341,0.0007052766837893,0.0015186746749683,0.0003554291807357
conv.10:out:67,conv.10,67,0.0016629262845343,0.0002451926581092,-0.0003176789095358,-8.293347550497598e-05
conv.10:out:68,conv.10,68,0.0034701870669952,0.0010714081816892,0.0029391679128243,0.0011847639357858
conv.10:out:69,conv.10,69,0.0061391534231993,0.0008317855165587,-0.0001538807568101,0.0001421716722943
conv.10:out:70,conv.10,70,0.0030060838606145,0.0001772960328688,0.0005524497057606,0.0002014098690835
conv.10:out:71,conv.10,71,0.0034758077067037,-0.0002725184508971,0.000744331753211,0.0002488004265149
conv.10:out:72,conv.10,72,0.0056031945279209,-0.0010148175458529,-0.001510965706543,-0.0001066287542207
conv.10:out:73,conv.10,73,0.0045420830268757,-0.0021635069941052,-0.0055757027405812,-0.0029619098394644
conv.10:out:74,conv.10,74,0.002944284551244,0.0002489357099242,0.0003683353136914,0.0001184763935785
conv.10:out:75,conv.10,75,0.0019793474024239,0.0013185525381138,0.0011822931970868,0.0005331437711036
conv.10:out:76,conv.10,76,0.0018695537423036,-0.0007358798672286,-0.0013875508637118,-0.0005568390498192
conv.10:out:77,conv.10,77,0.0019811845202236,0.0005822859701377,-0.0002251826581909,2.3695278715707424e-05
conv.10:out:78,conv.10,78,0.005175462430506,0.0022832897885126,0.0017616068492823,0.0007227060008293
conv.10:out:79,conv.10,79,0.0097548281845199,-0.0001287553591629,-0.0013432330860866,-0.0004620579349564
conv.10:out:80,conv.10,80,0.0004474680147479,-0.0002372068882364,0.0001904340569095,-0.0001303240329364
conv.10:out:81,conv.10,81,0.0014563192397504,-0.0005184524877293,0.0019692864042123,5.923819678932407e-05
conv.10:out:82,conv.10,82,0.0017393364951891,-0.0006802900901269,-3.885672227377235e-05,-0.0004857532136721
conv.10:out:83,conv.10,83,0.0024113890672293,0.0016901040400971,0.0023366776225323,0.00099520170606
conv.10:out:84,conv.10,84,0.0009520854048997,1.5876640320544588e-05,1.425831261947508e-07,-9.47811148628852e-05
conv.10:out:85,conv.10,85,0.0056899609829002,-0.0007157680782042,-0.0071365505311016,-0.0036846158402938
conv.10:out:86,conv.10,86,0.0026811741300443,0.0002186784459333,-0.0001095388247666,-0.0001184763935785
conv.10:out:87,conv.10,87,0.0012706591255465,0.0002855780080146,0.0002869069849591,-3.5542918073561136e-05
conv.10:out:88,conv.10,88,0.0015714437597272,0.000254564093449,0.0002853632284828,-0.0002132575084414
conv.10:out:89,conv.10,89,0.0020122888878232,0.0005495248758689,0.0009613700160765,0.0003554291807357
conv.10:out:90,conv.10,90,0.0009570430548289,-0.0008513421159379,-0.0001250104678846,-0.0004857532136721
conv.10:out:91,conv.10,91,0.0215511536662838,0.0011365110926116,0.0023662136430803,0.0007582489189029
conv.10:out:92,conv.10,92,0.001773570768717,-0.0004900520649585,-0.0002733083880874,-0.0002606480658728
conv.10:out:93,conv.10,93,0.0031535184694775,-0.0024204873987569,-0.0018789549386628,-0.0014217167229429
conv.10:out:94,conv.10,94,0.0075838734006505,-0.0002929549974612,0.0008939520583445,0.0001303240329364
conv.10:out:95,conv.10,95,0.0015398049363197,-0.0005731554137264,-0.000499469736063,-0.0002488004265149
conv.10:out:96,conv.10,96,0.0099808899604701,0.0022987860056635,0.0021812580775051,0.0012913926900065
conv.10:out:97,conv.10,97,0.0015375047571336,0.0006062254115146,0.0001022271459368,5.923819678932407e-05
conv.10:out:98,conv.10,98,0.0062576528027366,-0.0027843388914586,-0.0019615081523106,-0.0016468218707422
conv.10:out:99,conv.10,99,0.0027598155379575,0.0011287714897742,0.0029110093368939,0.001244002132575
conv.10:out:100,conv.10,100,0.00359323771897,0.0004102994253545,0.0016143728188405,0.0007582489189029
conv.10:out:101,conv.10,101,0.0025133776568746,0.0002846633865282,0.0011902783114667,0.0003791244594514
conv.10:out:102,conv.10,102,0.0019110986716476,0.0008826806881064,0.0009671034661115,0.0001421716722943
conv.10:out:103,conv.10,103,0.0044227523378687,0.0013020942513218,0.00160949130071,0.0010544399028493
conv.10:out:104,conv.10,104,0.0039610448317587,0.0001207130937367,0.0008373457936967,8.293347550497598e-05
conv.10:out:105,conv.10,105,0.0035034307005173,-0.0005637047150373,0.0007941022761934,0.0001184763935785
conv.10:out:106,conv.10,106,0.0012979842131063,-0.0004144919025403,0.001008062351555,-0.0002961909839464
conv.10:out:107,conv.10,107,0.0009674011847345,3.822705328004883e-06,0.0002820852028577,-2.3695278715707424e-05
conv.10:out:108,conv.10,108,0.0072541563851783,0.0029104584015623,0.0049240917034458,0.0026064806587287
conv.10:out:109,conv.10,109,0.0031948336228254,-0.0008759447761756,-0.00014413319408,-0.0005686866891772
conv.10:out:110,conv.10,110,0.0037712171974109,0.0011662629024602,0.0013522190778976,0.000414667377525
conv.10:out:111,conv.10,111,0.0042275911413304,0.0005679988684281,0.0016311745617891,0.0002132575084414
conv.10:out:112,conv.10,112,0.000770599377803,0.0003376886954105,0.0011170451843871,0.0001777145903678
conv.10:out:113,conv.10,113,0.0102733162689523,-0.0015437146698988,0.0012435939570634,-0.0006279248859664
conv.10:out:114,conv.10,114,0.0005979606694228,-0.0006568172221336,0.0005453242425323,0.0
conv.10:out:115,conv.10,115,0.0119428869845736,-0.0029593373174623,0.0002171994987186,-0.0015164978378058
conv.10:out:116,conv.10,116,0.0011755012401386,0.0003604576473264,0.0006492807263202,0.0001066287542207
conv.10:out:117,conv.10,117,0.0064256381352407,0.0014914270307331,0.0020073288790593,0.0012084592145015
conv.10:out:118,conv.10,118,0.0067333727473372,0.0004494918037399,0.0009861997558041,0.0001777145903678
conv.10:out:119,conv.10,119,0.0021194730485754,-0.0002214942124482,-0.0004303672253643,-0.0003672768200936
conv.10:out:120,conv.10,120,0.0009729203050065,0.000317710150326,0.0007496808480279,0.0001777145903678
conv.10:out:121,conv.10,121,0.0014639967972801,0.0002365894381734,0.0002672922312066,0.0001184763935785
conv.10:out:122,conv.10,122,0.0059671259570218,0.0006643579319891,0.0007909971938736,0.0005686866891772
conv.10:out:123,conv.10,123,0.0042916688565425,0.00071185144604,0.0017361712285708,0.0007582489189029
conv.10:out:124,conv.10,124,0.0009714838415744,0.000210022519038,3.081387526582269e-05,-1.1847639357853712e-05
conv.10:out:125,conv.10,125,0.0009890490030485,-0.0011136227573646,-0.0008278267239612,-0.0007345536401871
conv.10:out:126,conv.10,126,0.0038106917458245,0.0017585527465441,0.0034352129236385,0.0020733368876251
conv.10:out:127,conv.10,127,0.0041292088857781,-0.0014751630866433,-0.0001268877714603,-0.0004383626562407
conv.10:out:128,conv.10,128,0.0016134125224515,-0.0005360927129393,-6.915757797210098e-06,-0.0003791244594514
conv.10:out:129,conv.10,129,0.0051187588803919,-0.0009861334522057,-0.0021990258780675,-0.0014572596410165
conv.10:out:130,conv.10,130,0.0016362982810061,-0.0014959265810791,-0.0012343703299702,-0.0004857532136721
conv.10:out:131,conv.10,131,0.0033782062075643,0.0004966143917466,0.0018092671256473,0.0006871630827557
conv.10:out:132,conv.10,132,0.002070936470682,-0.000135475282161,-0.0005698264523716,-0.0001421716722943
conv.10:out:133,conv.10,133,0.0008207019033186,0.0005782458470198,0.0006289927609901,0.00016586695101
conv.10:out:134,conv.10,134,0.0135973745966904,-0.0019039133727839,0.0031005350296143,0.000746401279545
conv.10:out:135,conv.10,135,0.0011676655028382,-0.0012216369743184,-0.0014233233454636,-0.0011136780996386
conv.10:out:136,conv.10,136,0.0023896107603055,0.0003847302992998,0.0009769416430085,0.0002961909839464
conv.10:out:137,conv.10,137,0.0047940486246746,-0.0012164012198885,-0.0010496677797526,-0.000912268230555
conv.10:out:138,conv.10,138,0.0042124608726596,-0.0013888595978497,0.0024893490480379,0.0007108583614715
conv.10:out:139,conv.10,139,0.0030149642063335,-0.0031265408464373,-0.0017410517420587,-0.0014572596410165
conv.10:out:140,conv.10,140,0.0015685143262004,0.0015938022928675,0.0008301558805782,0.0002488004265149
conv.10:out:141,conv.10,141,0.0028161963745557,0.0009677729485944,0.0009969192399361,0.0006042296072507
conv.10:out:142,conv.10,142,0.0014616927326239,-8.598090680916881e-05,-0.0007551049235451,-0.0005212961317457
conv.10:out:143,conv.10,143,0.0047617593705737,0.0011736951418329,0.0006725776209884,0.0004265150168828
conv.10:out:144,conv.10,144,0.0046434200177481,0.0007299517119352,0.0021842470787636,0.0013032403293643
conv.10:out:145,conv.10,145,0.0031177675500449,-0.0001725524905152,-0.0003108042047822,-0.0003080386233043
conv.10:out:146,conv.10,146,0.0037218194927233,-0.0002904097880621,0.0001929281755794,-0.0003909720988092
conv.10:out:147,conv.10,147,0.0020278247835326,0.0009800322859602,0.0009934374859236,0.0004383626562407
conv.10:out:148,conv.10,148,0.0030995132379294,-0.0015119361115227,0.000486891131287,-0.0002843433445886
conv.10:out:149,conv.10,149,0.0050499293550073,0.0004163435560868,0.0015064033627018,0.000746401279545
conv.10:out:150,conv.10,150,0.0017297087414252,-0.003531613917905,-0.0035143485514173,-0.0024050707896451
conv.10:out:151,conv.10,151,0.0054312129880903,0.0002678154846881,0.0002120312852855,0.0002369527871571
conv.10:out:152,conv.10,152,0.0051206007053859,0.0009423406102768,0.0015060702208281,0.0007819441976186
conv.10:out:153,conv.10,153,0.0075939330640345,0.0025228402949309,0.0044654472732065,0.0025235471832237
conv.10:out:154,conv.10,154,0.0003927694168238,-0.001154517215445,-0.0048320652532599,-0.0012795450506486
conv.10:out:155,conv.10,155,0.0030586889671259,0.0001340229491905,0.0005710534071198,0.0002369527871571
conv.10:out:156,conv.10,156,0.0027107852532867,0.0002032608395441,0.0002356592613025,4.739055743141485e-05
conv.10:out:157,conv.10,157,0.0028922738817341,-1.700793479575413e-05,-9.074145628718e-05,-8.293347550497598e-05
conv.10:out:158,conv.10,158,0.0010421542489411,0.0001374670566841,0.0005326821424647,5.923819678932407e-05
conv.10:out:159,conv.10,159,0.0023240311572916,0.0022715081868818,0.0036855881453859,0.0018126888217522
conv.10:out:160,conv.10,160,0.0043614849044769,0.0008374903334195,0.0017096739716188,0.0009833540667022
conv.10:out:161,conv.10,161,0.0011964462299607,0.0001141829230397,0.000576114363686,9.47811148628852e-05
conv.10:out:162,conv.10,162,0.0007842356346437,-0.0001690551056701,0.0008212502442177,-7.108583614712227e-05
conv.10:out:163,conv.10,163,0.0040592201706729,0.0004450323598714,0.0030218425260233,0.0011018304602807
conv.10:out:164,conv.10,164,0.0044089255390514,0.0013663996012118,0.001156692844619,0.0005331437711036
conv.10:out:165,conv.10,165,0.0024349805673327,-0.0003869306790524,0.0004233179708243,-8.293347550497598e-05
conv.10:out:166,conv.10,166,0.0033002414653995,-2.1624525163355116e-05,0.0014761311096257,0.0002251051477993
conv.10:out:167,conv.10,167,0.0014419215835823,0.0001070492356795,0.0005882595347418,0.0002132575084414
conv.10:out:168,conv.10,168,0.0032767572906543,0.0002936467580175,-2.3444567729624662e-05,-0.0001184763935785
conv.10:out:169,conv.10,169,0.0016217573467781,0.0001177753553182,0.0001521057965964,-5.923819678932407e-05
conv.10:out:170,conv.10,170,0.0078916328635523,-1.1372259206610114e-05,-0.0002792478813393,-0.0002132575084414
conv.10:out:171,conv.10,171,0.0048020363421681,9.035572784982238e-05,0.0015821705599766,0.0007819441976186
conv.10:out:172,conv.10,172,0.0030873606923243,0.0013870993966271,0.0014067590663974,0.00049760085303
conv.10:out:173,conv.10,173,0.0011291151572126,-8.595830056518095e-05,0.0004309161643958,4.739055743141485e-05
conv.10:out:174,conv.10,174,0.0023018747235896,0.0006712237123733,0.0009506441846154,0.0004857532136721
conv.10:out:175,conv.10,175,0.0080859471905819,0.0003427647830077,0.0018233648944721,0.0005568390498192
conv.10:out:176,conv.10,176,0.0084084262643022,0.0021016447612383,0.0072005398830776,0.0022747467567086
conv.10:out:177,conv.10,177,0.0003181498783861,-0.0004789128193546,-0.0002684553781583,-0.0002606480658728
conv.10:out:178,conv.10,178,0.0057230284915616,0.0007329437090231,0.0007011048160083,0.0002132575084414
conv.10:out:179,conv.10,179,0.0003197575036889,-0.0006058043873128,-0.0003020132823051,-0.0002132575084414
conv.10:out:180,conv.10,180,0.0005261580013181,-0.0012011306157893,-0.0005155368356911,-0.0005212961317457
conv.10:out:181,conv.10,181,0.0034337009993604,-0.0046741389407381,-0.0050361683767351,-0.0028197381671701
conv.10:out:182,conv.10,182,0.0114222810057,-0.0007319133506939,-0.0003156326881585,-0.0003909720988092
conv.10:out:183,conv.10,183,0.0017154058662078,2.8795727840980057e-05,0.0003160478047753,5.923819678932407e-05
conv.10:out:184,conv.10,184,0.001155027777224,0.0005067677306508,0.0010209328687662,0.0004265150168828
conv.10:out:185,conv.10,185,0.0025200479436064,-5.2915554771493234e-05,-1.1834385092002186e-05,-0.0001066287542207
conv.10:out:186,conv.10,186,0.0009762963331047,0.0005117413204299,0.0011147063128207,0.0004620579349564
conv.10:out:187,conv.10,187,0.0021800711218717,0.0003387290778512,0.001120218754719,0.0002488004265149
conv.10:out:188,conv.10,188,0.0018592390829399,0.0004066120849943,0.0007882662417035,0.0002014098690835
conv.10:out:189,conv.10,189,0.0288647715383034,-0.001830639936317,0.0026107305375027,0.0008648776731235
conv.10:out:190,conv.10,190,0.0060507087473052,-2.0804327482082385e-05,0.0009345973936014,0.0002014098690835
conv.10:out:191,conv.10,191,0.0069293992295716,0.0003455022452865,0.001405171257589,0.0009359635092707
conv.10:out:192,conv.10,192,0.0020753805711174,-0.0003584104476702,0.0003903302745071,-1.1847639357853712e-05
conv.10:out:193,conv.10,193,0.0022304656684801,0.0006985215419519,0.0035921370422873,0.0005212961317457
conv.10:out:194,conv.10,194,0.0033642277684667,-0.0003288403415239,0.0007950541386514,-0.0003198862626621
conv.10:out:195,conv.10,195,0.0033414938085295,0.0007183502172669,0.0002880194533445,2.3695278715707424e-05
conv.10:out:196,conv.10,196,0.0039718803745009,0.0026644921168811,0.004297089592111,0.0021444227237722
conv.10:out:197,conv.10,197,0.0025370641067006,-0.0011691378117498,-0.0023309137542916,-0.0007108583614715
conv.10:out:198,conv.10,198,0.0005057647460698,0.0002911576574207,0.0003362153963267,0.0001540193116521
conv.10:out:199,conv.10,199,0.0035307441515959,0.0002222883448806,0.000578446724025,0.0002251051477993
conv.10:out:200,conv.10,200,0.0046686630215597,0.0010534292344839,0.0019558428759993,0.0006279248859664
conv.10:out:201,conv.10,201,0.0035143344547594,-0.000102269917468,-0.0010270027154332,-0.0006042296072507
conv.10:out:202,conv.10,202,0.000674161643374,-0.0003643226206117,0.0002145206096485,-0.0001184763935785
