group_id,module_path,channel_index,harm_awbir,harm_hsr_balanced_soc,harm_fine_macro_f1,harm_family_macro_f1,harm_benign_false_alert
conv.7:out:26,conv.7,26,0.0046158640736673785,-0.00012546244169214793,-4.629081618301445e-05,-0.0003742756870614983,-0.0002500000000000002
conv.7:out:27,conv.7,27,0.004811070496805799,0.0009007559916358321,0.0009514948493116737,0.000914755152577329,0.0
conv.7:out:28,conv.7,28,0.06296681774905243,0.012674923596590004,0.03016735187182451,0.015692719819713208,0.0
conv.7:out:29,conv.7,29,0.12584222650648527,0.019720122245455995,0.054394488261979346,0.029329225517792268,0.0007500000000000007
conv.7:out:30,conv.7,30,0.004566317977731617,0.000781727521312503,0.001225570509919116,0.0010307259933074464,0.0
conv.7:out:31,conv.7,31,0.04531783116587331,0.010352259932443292,0.017834167905235954,0.00951263833050997,0.0005000000000000004
conv.7:out:32,conv.7,32,0.02234660357338875,0.0032137686987293024,0.0034557619400299444,0.003350394084913777,-0.0040000000000000036
conv.7:out:33,conv.7,33,0.04433497131364432,0.008142190767251062,0.011164957385457308,0.00892896146540978,-0.006749999999999999
conv.7:out:34,conv.7,34,0.03898157915012221,0.005710149589834318,0.024314581113400124,0.0012028185928497637,-0.0005000000000000004
conv.7:out:35,conv.7,35,0.01397728938368119,-0.01181920540453596,-0.015904091400664178,-0.012592138586856705,-0.0025000000000000022
conv.7:out:36,conv.7,36,0.0689356321990828,0.017484317194788462,0.03839117330536712,0.02270416802931252,-0.0010000000000000009
conv.7:out:37,conv.7,37,0.0915056916342041,0.01257519704037316,0.016437501031678292,0.017942498202952017,-0.0125
conv.7:out:38,conv.7,38,0.004245834679790571,-0.0010616052758565253,0.0006614279166495818,-0.0005989041124084826,0.006499999999999999
conv.7:out:39,conv.7,39,0.02008298096852733,-0.012198809715296771,-0.01583763839289598,-0.012511228321584578,-0.0002500000000000002
conv.7:out:40,conv.7,40,0.00781779707467051,-0.00249316390542062,-0.004199550376047023,-0.0031397467247988864,-0.0002500000000000002
conv.7:out:41,conv.7,41,0.0010356974708495593,0.00018658516969599637,0.0002486418847186256,0.00020158959539318122,0.0002500000000000002
conv.7:out:42,conv.7,42,0.04458782200431555,0.006475792182724788,0.01667603366831738,0.0027741751634116074,0.0005000000000000004
conv.7:out:43,conv.7,43,0.09636073475805558,0.014791700176934208,0.0387494770266823,0.016447262274212004,-0.0015000000000000013
conv.7:out:44,conv.7,44,0.009582722659798358,-0.003069004342930698,-0.0025143441183649307,-0.0029370828836919882,0.009750000000000002
conv.7:out:45,conv.7,45,0.11532831612660532,0.020135113398745352,0.04700198451955728,0.02882844897106751,0.0020000000000000018
conv.7:out:46,conv.7,46,0.13639584307768166,0.02275373974585812,0.05906035221447381,0.0355879094068019,-0.0010000000000000009
conv.7:out:47,conv.7,47,0.05127964717452676,0.01673475953032008,0.023943578764644924,0.02323045905147547,-0.005499999999999998
conv.7:out:48,conv.7,48,0.007581720595808861,1.9301914106484297e-05,-0.001335029005584798,-0.00022061700331055256,0.0
conv.7:out:49,conv.7,49,0.008648961870631484,-0.0024642110342609075,-0.0034135951685745347,-0.002566752799036176,0.0
conv.7:out:50,conv.7,50,0.0006384391012605156,-5.468875663502959e-05,-0.00024216600195003934,-0.00022525465363010255,0.0
conv.7:out:51,conv.7,51,0.015806850185465123,0.004223902203635166,0.0058439005326768045,0.005087165906613178,-0.0012500000000000011
conv.7:out:52,conv.7,52,0.017760481404459662,0.0038829017210873507,0.006252576072784621,0.00425561845371214,-0.0012500000000000011
conv.7:out:53,conv.7,53,0.0031201986284595203,0.00046002895287117207,0.0003503801014036467,0.000515451324470062,-0.0007500000000000007
conv.7:out:54,conv.7,54,0.006303470952608832,0.0011227280038603737,0.0013520401447949526,0.0013158118671190433,0.0
conv.7:out:55,conv.7,55,0.00925966732350644,0.001557021071256215,0.002041176369364517,0.0017122338370711976,-0.0012500000000000011
conv.7:out:56,conv.7,56,0.005843623726565474,0.0009843976194305881,0.0013695145166524592,0.001245825570892145,-0.0012500000000000011
conv.7:out:57,conv.7,57,0.07499669160708085,0.02202670098118062,0.042886964000020344,0.028867515292124946,0.0010000000000000009
conv.7:out:58,conv.7,58,0.02929210521452342,0.005870998874055011,0.00864504862168769,0.006273816949192934,-0.0012500000000000011
conv.7:out:59,conv.7,59,0.0470665840836225,0.01414508605436704,0.022429082874840245,0.01436842259353599,0.0015000000000000013
conv.7:out:60,conv.7,60,0.037262312294035635,0.01023323146211999,0.015286351651111585,0.01202420653388192,-0.0020000000000000018
conv.7:out:61,conv.7,61,0.02592589509463194,0.00026057584043751025,0.0012907856442503363,0.0005215972239971389,-0.002250000000000002
conv.7:out:62,conv.7,62,0.05086884155074486,0.005002412739263301,0.007915949134928657,0.008266268227840379,-0.0007500000000000007
conv.7:out:63,conv.7,63,0.02209188802141328,0.004683931156506338,0.006783952294133977,0.004061047374233184,-0.0005000000000000004
conv.7:out:64,conv.7,64,0.05196161955922201,0.003400353868425271,0.00985851856930331,0.004812873799082018,0.0
conv.7:out:65,conv.7,65,4.5923026654325354e-05,-1.6084928422060996e-05,2.1104817585770874e-06,-4.9605923083673176e-06,0.0
conv.7:out:66,conv.7,66,0.05555184366619984,0.014071095383625554,0.023950072064672145,0.015289490951174156,-0.0002500000000000002
conv.7:out:67,conv.7,67,0.09379806294790885,0.011899630046646292,0.034437929168096515,0.010650850687727864,0.002250000000000002
conv.7:out:68,conv.7,68,0.008300187894075231,-0.0016792665272639534,-0.001861556085896665,-0.0001124996621214569,0.0002500000000000002
conv.7:out:69,conv.7,69,0.00021779407018745396,6.433971368818847e-06,-2.454626376058311e-05,8.39011899345099e-06,0.0
conv.7:out:70,conv.7,70,0.06598470878390611,0.014103265240469676,0.03688156013302968,0.017856495341113554,0.0020000000000000018
conv.7:out:71,conv.7,71,0.10011973961643814,0.027868746984075904,0.05512337800218359,0.03815844896281384,0.0002500000000000002
conv.7:out:72,conv.7,72,0.03673170544090405,0.0038989866495094117,0.007669260106944686,0.003933586946643808,0.004749999999999997
conv.7:out:73,conv.7,73,0.02244734699275841,0.0030432684574553392,0.004685262024167858,0.0029840714967238613,0.0
conv.7:out:74,conv.7,74,0.10083363261967007,0.01673475953032008,0.04253604339414585,0.02380968457625221,0.0020000000000000018
conv.7:out:75,conv.7,75,0.02941054268899605,0.004169213447000164,0.005216582764504318,0.00355127521129206,-0.0002500000000000002
conv.7:out:76,conv.7,76,0.03940328340777445,0.007521312530159252,0.009544212577666134,0.009801650326610845,-0.0072499999999999995
conv.7:out:77,conv.7,77,0.000791186170650645,8.042464211033273e-05,6.896515939835979e-05,5.0752235614237584e-05,0.0
conv.7:out:78,conv.7,78,0.005907366491836069,0.0008203313495254716,0.0014926885969785975,0.0006295942064233895,0.0010000000000000009
conv.7:out:79,conv.7,79,0.03222998585637883,0.00012224545600772463,0.004940388943110219,0.0005047309024726054,0.0245
conv.7:out:80,conv.7,80,0.018041546717361957,0.0014444265723017602,0.003175205141558335,0.00012782793331744813,-0.0007500000000000007
conv.7:out:81,conv.7,81,0.030870301503148033,0.0046228084285024895,0.006447158515936358,0.00502723047059439,0.0012500000000000011
conv.7:out:82,conv.7,82,0.019321709604557428,0.005195431880328116,0.007700288285131918,0.008118372809437835,-0.0017500000000000016
conv.7:out:83,conv.7,83,0.03316546117809571,-0.0015409361428341678,0.0019326020633163576,-0.002354032627593039,0.0
conv.7:out:84,conv.7,84,0.010302778528503767,0.0005404535949815048,-0.000569668263839529,0.0026481129514348556,-0.003250000000000003
conv.7:out:85,conv.7,85,0.02575712854461942,0.007859096027022672,0.010906549043311786,0.009147503829433079,-0.004500000000000004
conv.7:out:86,conv.7,86,0.002284330149444182,-0.0019205404535949933,-0.002958456600743009,-0.002244091276978777,0.0002500000000000002
conv.7:out:87,conv.7,87,0.00021786807473706996,-1.286794273766545e-05,-7.527890907965684e-06,-4.393114499356976e-05,0.0
conv.7:out:88,conv.7,88,0.020965201510142244,0.002702267974907524,0.0034911372931192286,0.004546266363028573,0.0017500000000000016
conv.7:out:89,conv.7,89,0.04296436184864043,0.0019977481100209027,0.0034802187229445725,0.005197002598185563,-0.005999999999999998
conv.7:out:90,conv.7,90,0.006155998350364467,-0.0002155380408557228,0.0004984071375145893,0.00021716328119780748,0.0020000000000000018
conv.7:out:91,conv.7,91,0.11947089235405522,0.018803281325398102,0.05041951077867968,0.028002391490544842,0.0010000000000000009
conv.7:out:92,conv.7,92,0.01130612123213938,-0.0002380569406466304,0.000500795908612961,-0.0031855728538308092,0.0017500000000000016
conv.7:out:93,conv.7,93,0.021621800611868983,0.00380247707897699,0.002281366731912815,0.016147427834507733,-0.005749999999999998
conv.7:out:94,conv.7,94,0.037058191234105656,0.0007785105356281075,0.004120565675506671,-0.0029516168770018503,0.002250000000000002
conv.7:out:95,conv.7,95,0.04021493797431368,0.003998713205726229,0.0021796037101745602,0.012419363781399406,-0.01625
conv.7:out:96,conv.7,96,0.005324406464418612,0.0010004825478526491,0.001528983263456185,0.0016038345846738356,-0.0002500000000000002
conv.7:out:97,conv.7,97,0.0310610742806773,0.007112755348238686,0.0117068177656392,0.008315411659922889,0.0
conv.7:out:98,conv.7,98,0.024703563964073964,0.0032620234839954854,0.007068121071717393,0.004406599372365871,0.0012500000000000011
conv.7:out:99,conv.7,99,0.0017697732888382687,-0.00016084928422069322,-0.00017362709201707016,-5.5719824757605174e-05,0.0
conv.7:out:100,conv.7,100,0.054855653097264416,0.012977320250924879,0.029545462321258764,0.016859508800649792,0.0007500000000000007
conv.7:out:101,conv.7,101,0.004283966956990661,-0.0012192375743927952,-0.0026266725008777803,-0.0015886319301756657,0.0
conv.7:out:102,conv.7,102,0.036619065807655185,0.010854109699211828,0.015630613218662992,0.01280263246803015,-0.0017500000000000016
conv.7:out:103,conv.7,103,0.0013897714838481347,0.00012546244169214793,4.394797272544437e-05,6.64590771042306e-05,0.0
conv.7:out:104,conv.7,104,0.00847895796046479,-0.000842850249316407,-0.0018577325621534913,0.0006481098904710381,-0.0027500000000000024
conv.7:out:105,conv.7,105,0.02072842573256552,0.002152163422872777,0.0032233602794009553,0.002373835133282265,0.0010000000000000009
conv.7:out:106,conv.7,106,0.06612029526589543,0.005677979732990168,0.012771174770410232,0.006836865400680847,0.0005000000000000004
conv.7:out:107,conv.7,107,0.010920625186044504,0.0009779636480617415,0.001681376504390153,0.0008906782345127207,-0.0007500000000000007
conv.7:out:108,conv.7,108,0.014911428540683325,0.0026636641466945554,0.0016063776633623572,0.01022395974636714,-0.0049999999999999975
conv.7:out:109,conv.7,109,0.03236402279412616,0.012719961396171764,0.019306087512174108,0.012082860764989545,0.0005000000000000004
conv.7:out:110,conv.7,110,0.011098246004579301,0.002644362232588071,0.0040768541796015745,0.0053696158213907275,-0.0017500000000000016
conv.7:out:111,conv.7,111,0.0021947993918767206,-0.0005436705806659281,-0.000683599513161548,-0.0008462209146661293,0.0010000000000000009
conv.7:out:112,conv.7,112,0.04206135398693745,-0.000324915554125782,0.00242904569221003,-2.0329360180926237e-05,0.0015000000000000013
conv.7:out:113,conv.7,113,0.10194841552703493,0.024944506996943866,0.049880687339817875,0.0333932465082617,-0.0007500000000000007
conv.7:out:114,conv.7,114,0.06981333461369921,0.017101495898343255,0.038043920055094604,0.021639366647299596,-0.0012500000000000011
conv.7:out:115,conv.7,115,0.0008827441501968509,0.00018336818401157307,0.00012474231705073002,0.00026003450041811593,-0.0002500000000000002
conv.7:out:116,conv.7,116,0.029690710213632614,0.0069808589351777195,0.01287063760363183,0.0048032048449973,-0.0002500000000000002
conv.7:out:117,conv.7,117,0.013276358930350826,-0.0007527746501528321,-0.0008883782205076907,-0.002156630234521284,0.0007500000000000007
conv.7:out:118,conv.7,118,0.09291301676426274,0.01678944828695511,0.03935019856483957,0.022604195541565564,-0.0010000000000000009
conv.7:out:119,conv.7,119,0.02455503214340812,0.002676532089432193,0.005144158987500758,0.003081588146065628,-0.0040000000000000036
conv.7:out:120,conv.7,120,0.01841170159156205,0.004326845745536434,0.006577414917000812,0.00473924601611353,0.0005000000000000004
conv.7:out:121,conv.7,121,0.0013584949505693977,-9.329258484799818e-05,-7.274682944868882e-05,-0.0002031504562010067,0.0002500000000000002
conv.7:out:122,conv.7,122,0.026686433574061214,0.001209586617339553,0.0022061986523751465,0.002763374877708724,-0.0010000000000000009
conv.7:out:123,conv.7,123,0.007795951817991906,-0.0008106803924722572,-0.0006322840700844212,0.0010747369588965938,0.0
conv.7:out:124,conv.7,124,0.028374880005025704,0.004494129001125946,0.007378631409685643,0.004014237312901181,0.0002500000000000002
conv.7:out:125,conv.7,125,0.01976960726634916,0.0009779636480617415,-0.0005252693085882054,0.00676909017133831,-0.0027500000000000024
conv.7:out:126,conv.7,126,0.038723734880249376,0.012192375743927925,0.017834737880324747,0.013675133424867703,0.0
conv.7:out:127,conv.7,127,0.0014496587398000248,0.00012546244169214793,0.00010455759407601573,0.00014098807376783373,0.0002500000000000002
conv.10:out:0,conv.10,0,0.01828483124669283,0.0029435419012385222,0.0055108701476035415,0.0034121029787952395,0.0
conv.10:out:1,conv.10,1,0.003933508605644693,0.0005758404375100501,0.0009522025717252358,0.0004353572405906281,0.0
conv.10:out:2,conv.10,2,0.013061210261431129,0.002982145729451491,0.004466122449813925,0.003465556104938816,0.0002500000000000002
conv.10:out:3,conv.10,3,0.001910002668381396,-0.0004278590960270223,-0.0007716402011144208,-0.0006770233938411252,0.0
conv.10:out:4,conv.10,4,0.001149982859700033,-0.0004342930673958689,-0.0007028965133387688,-0.00022963654535756994,0.0
conv.10:out:5,conv.10,5,0.005419102320847134,0.0005694064661412035,0.0012490686302706333,0.00026709491689669296,-0.0002500000000000002
conv.10:out:6,conv.10,6,0.0018852302571210945,-1.6084928422060996e-05,-2.369112439293275e-05,-9.910247043065645e-05,0.0
conv.10:out:7,conv.10,7,0.0038847609284556914,0.0003056136400192977,-0.0006191917180824458,0.0005020770017406528,0.0
conv.10:out:8,conv.10,8,0.008407761949822613,-0.011198327167444108,-0.014718430320194043,-0.012028836928700715,0.0
conv.10:out:9,conv.10,9,0.001632317724845843,-0.00015763229853626992,-0.0009130562279795473,-0.00032746429925722964,0.0002500000000000002
conv.10:out:10,conv.10,10,0.003580030697156279,3.538684252854529e-05,-0.00044653306078490385,-8.547033701666873e-05,0.0
conv.10:out:11,conv.10,11,0.0008122959926863206,3.2169856843955458e-06,0.00013838089797191255,2.754702222063088e-05,0.0005000000000000004
conv.10:out:12,conv.10,12,0.0005572122620842345,-0.00016406626990511652,-0.000317262185474787,-0.00014416079071544186,0.0
conv.10:out:13,conv.10,13,5.623652618916816e-05,9.650957053242148e-06,-3.2335511975789544e-06,-2.3976767830724555e-05,0.0
conv.10:out:14,conv.10,14,0.0012553283249151766,0.00014154737011420893,1.8033948351758866e-05,0.0001440443739224584,0.0
conv.10:out:15,conv.10,15,0.02076853647465652,0.002325880649831108,0.0018288191065926052,0.006304173075227237,-0.004250000000000004
conv.10:out:16,conv.10,16,0.00626540880083405,0.00036673636802314613,0.0003080330462540415,0.0006986774496402504,0.0
conv.10:out:17,conv.10,17,0.00043553883613193714,7.399067074148613e-05,0.0001455094700174575,0.00012225922235276077,0.0
conv.10:out:18,conv.10,18,0.024796008626968246,0.0030207495576644594,0.005105813710298501,-1.1523642009847457e-05,-0.0002500000000000002
conv.10:out:19,conv.10,19,0.0037012826922036583,-0.00102621843332798,-0.0017894571489426303,-0.0012441845457467071,0.0005000000000000004
conv.10:out:20,conv.10,20,0.00491066029656939,0.0007527746501528043,0.0007016615782668989,0.0006489092493816573,0.0
conv.10:out:21,conv.10,21,0.001674181843594927,-0.00018336818401160082,-0.00034506180653082197,-0.00011552484211718728,0.0
conv.10:out:22,conv.10,22,0.007302384469020291,-0.011915714975068353,-0.01577587714493245,-0.012332579426100554,0.0
conv.10:out:23,conv.10,23,0.0014181442883492974,1.6084928422060996e-05,0.00010229590317634152,-8.546937666620291e-05,0.0
conv.10:out:24,conv.10,24,0.007447366603313396,0.0006884349364645326,-2.965138950439261e-05,0.0016008170196850635,-0.0015000000000000013
conv.10:out:25,conv.10,25,0.055725953962458816,0.0153771915714975,0.03573416798739337,0.02015322570479583,-0.0005000000000000004
conv.10:out:26,conv.10,26,0.0004996024862611622,-3.538684252854529e-05,-0.00011874112889831423,-0.000132419749625301,0.0
conv.10:out:27,conv.10,27,0.0030195702259120044,-0.00015441531285187438,0.0013047477042533728,0.0007318180293262033,0.0010000000000000009
conv.10:out:28,conv.10,28,0.006835337111994942,-0.00047611388129323307,-0.0014281865604176547,-0.0013018100467534488,-0.0005000000000000004
conv.10:out:29,conv.10,29,0.011468537232378683,-0.0004407270387646878,0.00037836705697436024,-9.349689401427774e-05,0.0002500000000000002
conv.10:out:30,conv.10,30,0.0003980459591845364,-6.433971368846603e-06,-2.5738390206475614e-05,-0.00011181762177026044,0.0
conv.10:out:31,conv.10,31,4.7471737030500765e-05,-6.755669937269504e-05,-0.0002758387832758613,-8.011293799903285e-05,0.0
conv.10:out:32,conv.10,32,0.04055111497026691,-0.00018336818401160082,0.002184192302018384,-0.0005817261250282701,-0.0012500000000000011
conv.10:out:33,conv.10,33,0.0019325183016263314,6.433971368818847e-06,0.00017438870245933824,-0.000248917942397453,0.0
conv.10:out:34,conv.10,34,0.012724434488213818,0.0023194466784622614,0.0034365561164376723,0.0030803432862853697,0.0002500000000000002
conv.10:out:35,conv.10,35,0.043258931334464366,0.002917806015763219,0.005503104257659763,0.0030178845289158263,-0.0007500000000000007
conv.10:out:36,conv.10,36,0.011744184707538081,-0.0005082837381373828,0.003590768225684271,-0.0019535065700242438,0.0002500000000000002
conv.10:out:37,conv.10,37,0.00016221526191329778,1.6084928422060996e-05,8.678182902066567e-06,-1.1939767548208025e-05,0.0
conv.10:out:38,conv.10,38,0.004409599616496588,0.00015441531285184662,-0.0013031189200726212,0.00042597894469165176,-0.0017500000000000016
conv.10:out:39,conv.10,39,0.005872319236191284,-0.0005468875663503237,-0.0014661267456174132,-0.0005941420474859793,-0.0002500000000000002
conv.10:out:40,conv.10,40,0.0016133839334839008,7.077368505709059e-05,0.00011683153303920779,-1.184744074922417e-05,0.0
conv.10:out:41,conv.10,41,0.014250689267441162,0.002592890461637437,0.003542867925492188,0.003072642977121287,0.0005000000000000004
conv.10:out:42,conv.10,42,0.0241130731866553,0.0085507479491716,0.012556810402899798,0.008871698395474192,0.0
conv.10:out:43,conv.10,43,0.001515467488748207,-0.00027987775454399455,-0.0007335109005193186,-0.0004897352166740587,0.0002500000000000002
conv.10:out:44,conv.10,44,0.015650201623185925,0.0014862473861991243,0.0029562943284947574,0.00028349954905704244,0.0002500000000000002
conv.10:out:45,conv.10,45,0.007373997303294946,0.0009940485764838303,0.0014186072836458452,0.0014008017463315037,0.0002500000000000002
conv.10:out:46,conv.10,46,0.003198950197636628,-0.00017693421264275422,-0.00033756540648854916,-3.74905662100522e-05,0.0
conv.10:out:47,conv.10,47,0.004053357837954443,-0.001167765803442175,-0.0028419899156258976,-0.0019905490604523735,0.0
conv.10:out:48,conv.10,48,0.0002536488095273543,-2.57358854753309e-05,-8.957261773712144e-05,-0.000166815048439517,0.0
conv.10:out:49,conv.10,49,0.01308670334071694,0.0020685217950779933,0.003210165640650686,0.002338400116686068,0.0002500000000000002
conv.10:out:50,conv.10,50,0.011748913703606824,0.0015152002573588508,0.0025782747366385195,0.0016541323100899286,-0.0002500000000000002
conv.10:out:51,conv.10,51,0.005677369615278066,0.0010133504905903146,0.001331989343385409,0.0013230898072023045,0.0002500000000000002
conv.10:out:52,conv.10,52,0.0013611186887503197,9.650957053242148e-06,-0.00020124691068557077,-0.00011892713028527346,0.0
conv.10:out:53,conv.10,53,0.008348771436051623,-0.00016728325558951207,0.0005113698549163992,-6.640236501131991e-05,0.0
conv.10:out:54,conv.10,54,0.030856254856116483,0.006237735242078157,0.005904743134202306,0.012199292900415881,-0.014250000000000002
conv.10:out:55,conv.10,55,0.09060389275036704,0.017130448769502954,0.04107818171656097,0.0238306603022026,0.0005000000000000004
conv.10:out:56,conv.10,56,0.058468733736704206,0.015583078655299981,0.034783754989972215,0.020287142359192822,-0.0005000000000000004
conv.10:out:57,conv.10,57,0.0013964276503485417,-0.001968795238861204,-0.003976309013257406,-0.0019539408502007305,0.0002500000000000002
conv.10:out:58,conv.10,58,0.02018602430151607,0.001859417725591117,0.0030067215494710142,0.0016310471692297934,-0.0007500000000000007
conv.10:out:59,conv.10,59,0.0035330678851354896,-4.5037799581815197e-05,2.0583056680179013e-06,-0.00010442196077320443,-0.0010000000000000009
conv.10:out:60,conv.10,60,7.158029457044798e-05,4.503779958178744e-05,9.737204226600849e-05,-2.305569029359411e-06,0.0
conv.10:out:61,conv.10,61,0.030000550676111237,0.0008814540775293478,0.004074000304692849,0.0006332120936273222,0.0007500000000000007
conv.10:out:62,conv.10,62,0.007449093688094809,0.0008975390059514088,0.0022351420610637884,0.0010239152214495117,0.0010000000000000009
conv.10:out:63,conv.10,63,0.05943200504053956,0.013289367862312995,0.029752435784246467,0.016401247102232674,-0.0007500000000000007
conv.10:out:64,conv.10,64,0.0024906029324937786,-0.000324915554125782,-0.00040559109083471157,-0.00013139740463319338,0.0005000000000000004
conv.10:out:65,conv.10,65,0.0037002068604207296,-0.00014798134148302777,-0.000627535955769476,-0.00010571268637615816,0.0
conv.10:out:66,conv.10,66,0.0007571606383928386,0.00011259449895445472,4.683531363136595e-05,0.00020207634208990743,-0.0007500000000000007
conv.10:out:67,conv.10,67,0.001365568715974564,1.2867942737637694e-05,0.00019703419509553566,3.245546983321468e-05,0.0002500000000000002
conv.10:out:68,conv.10,68,0.0004704297202683817,-1.286794273766545e-05,-4.061065532767749e-05,-5.7692288236266265e-05,0.0
conv.10:out:69,conv.10,69,0.009666565311923602,-0.0005050667524529595,-0.0005819753407365624,-0.0017972592552750744,0.0002500000000000002
conv.10:out:70,conv.10,70,0.0011579700302096448,0.00013833038442978562,0.00032285874406812187,0.0003466516798222852,0.0
conv.10:out:71,conv.10,71,0.008891866202969658,0.0013286150876628544,0.002602913454986422,0.001012813086920028,0.0002500000000000002
conv.10:out:72,conv.10,72,0.006201417667647664,-0.00034100048254787074,-0.0006764692769640757,-0.0005042295461092916,-0.0002500000000000002
conv.10:out:73,conv.10,73,0.0016424893127621979,-0.0002863117259128134,-0.0005839586173542743,-0.0003682367690225341,0.0005000000000000004
conv.10:out:74,conv.10,74,0.0013343449993636503,0.00010616052758566363,-0.00010908337875770169,1.8342588223863032e-05,0.0
conv.10:out:75,conv.10,75,0.0035296475213193288,-0.0006047933086697765,-0.0006107678331729316,-0.0006403679910760296,-0.0002500000000000002
conv.10:out:76,conv.10,76,0.0006774111516906425,3.216985684412199e-05,-6.226900442041217e-05,-3.042779389550443e-05,0.0
conv.10:out:77,conv.10,77,0.012646206887882601,0.0014798134148303055,0.002387362573105678,0.0009518269031106863,0.0
conv.10:out:78,conv.10,78,0.00290376394360572,0.00030239665433490215,0.0002954936922907603,-0.00011543392630730676,-0.0005000000000000004
conv.10:out:79,conv.10,79,0.00428384100431845,0.001058388290172102,0.0008937124258963092,0.0019413688667828666,0.0007500000000000007
conv.10:out:80,conv.10,80,0.003530551432915092,-0.00038603828212963043,-0.0012858347306667905,-0.001031672246529336,-0.0005000000000000004
conv.10:out:81,conv.10,81,0.02495143681426938,-0.0015505870998874238,-0.0005988065035821277,-0.001533009832704102,-0.0002500000000000002
conv.10:out:82,conv.10,82,0.0022964830811675286,-0.0005468875663503237,-0.0008178047640239328,-0.0009256882571195835,0.0
conv.10:out:83,conv.10,83,0.0020989657426554523,-0.013350490590316871,-0.01862846341807811,-0.014400113757955246,0.0002500000000000002
conv.10:out:84,conv.10,84,0.012306509677551083,-0.0014862473861991382,-0.001382644118529175,-0.002567708460136764,-0.0002500000000000002
conv.10:out:85,conv.10,85,0.0005762405534989933,-0.00014154737011420893,-0.00019198410451137793,-3.2753261555273916e-05,0.0
conv.10:out:86,conv.10,86,0.004795344185252008,0.0008492842206852258,0.0014575743354965365,0.0009721599643459644,0.0
conv.10:out:87,conv.10,87,0.00427904353716631,0.0007077368505710169,0.0012725000270759068,0.0011304238667584343,0.0002500000000000002
conv.10:out:88,conv.10,88,0.013120466715028076,0.002107125623290962,0.0024386621844204592,0.005131324556448047,0.002250000000000002
conv.10:out:89,conv.10,89,0.01233733600482899,-8.685861347917934e-05,-0.0020067014294948837,0.0010375235899631186,-0.003500000000000003
conv.10:out:90,conv.10,90,0.006025182207274509,-0.0006080102943541998,-0.001479081060150933,-0.0016563940951972445,-0.0010000000000000009
conv.10:out:91,conv.10,91,0.0016975679030044092,0.00015763229853626992,0.00027135306569636697,0.0001337490472309577,0.0
conv.10:out:92,conv.10,92,0.0030242677642943853,4.503779958178744e-05,1.146687051922779e-05,4.095270413728702e-05,0.0002500000000000002
conv.10:out:93,conv.10,93,0.005205844718900852,-0.0003120476113881443,7.966244220170005e-05,9.58908527832758e-05,0.0002500000000000002
conv.10:out:94,conv.10,94,0.00470605303857072,0.0009876146051150114,0.0011546285982090287,0.004060989807623039,-0.0015000000000000013
conv.10:out:95,conv.10,95,0.0015967578023058546,-0.00039890622486732363,-0.000786117570690692,-0.0004428592796917874,0.0
conv.10:out:96,conv.10,96,0.0006535007744890845,2.8952871159726445e-05,0.00039188844691184777,-8.877214688629564e-05,0.0
conv.10:out:97,conv.10,97,0.00019291326029406418,-1.9301914106484297e-05,-7.083918450190296e-05,-6.0930680984006e-05,0.0
conv.10:out:98,conv.10,98,0.0028765346533820616,-0.00014476435579863223,-0.0005138261373457409,-0.0002655686199458662,0.0
conv.10:out:99,conv.10,99,0.0017336066854321572,0.00023805694064660265,0.0005928071436686055,0.0007592275805683446,0.0002500000000000002
conv.10:out:100,conv.10,100,0.0005268931445967524,-0.00021875502654014611,-0.00020369042177759145,-0.0001245914563891004,0.0002500000000000002
conv.10:out:101,conv.10,101,0.0006444294973122747,5.7905742319425135e-05,9.407010226814005e-05,4.702644082832386e-05,0.0
conv.10:out:102,conv.10,102,9.711535826601791e-05,-4.825478526621074e-05,-8.058096028507045e-05,-8.395057514709592e-05,0.0
conv.10:out:103,conv.10,103,0.015304870853026063,0.002374135435097291,0.004701769199414341,0.005847701292144958,-0.0005000000000000004
conv.10:out:104,conv.10,104,0.002496239808358273,0.00032813253981017754,0.0009153849865530805,0.0005401404838105694,0.0002500000000000002
conv.10:out:105,conv.10,105,0.0019534882296295395,5.147177095060629e-05,0.0001408517079738436,-0.0002410315590537504,0.0005000000000000004
conv.10:out:106,conv.10,106,0.0007059418427835008,0.00010294354190124033,0.0001612690698540309,0.00026870811315293786,0.0
conv.10:out:107,conv.10,107,0.0012042705032614077,-0.00015441531285187438,-0.0001711447459782356,-0.0001533694468677238,0.0
conv.10:out:108,conv.10,108,0.005956858236663627,-5.147177095060629e-05,0.0011311042419832606,-0.0005068896494980768,-0.0005000000000000004
conv.10:out:109,conv.10,109,0.0010632788005947736,-4.825478526621074e-05,-0.0003331859156785466,-0.0002918703618992602,0.0
conv.10:out:110,conv.10,110,0.0024903226062285714,-0.0002734437831751757,-0.0007583386149548899,-0.00042946618318184804,-0.0002500000000000002
conv.10:out:111,conv.10,111,0.005234656667752097,-0.0005275856522438394,-0.0010963463371094218,-0.0009630497114998526,0.0
conv.10:out:112,conv.10,112,0.004239513376385025,0.000341000482547843,0.0004093568888292598,0.0008971428018594851,-0.0010000000000000009
conv.10:out:113,conv.10,113,0.004221643895665361,-0.0006305291941451074,-0.0017292504986794466,-0.0011130814087807472,0.0002500000000000002
conv.10:out:114,conv.10,114,0.0013062120717878998,8.364162779475603e-05,0.0001463563940670154,-2.3569738361817194e-05,0.0
